,TumorType,Feature,mi_score
185,CHOL,ANNEXIN1,2.9966356757792143
186,CHOL,PREX1,2.9966356757792143
187,CHOL,ERCC1,2.9966356757792147
188,CHOL,MSH2,2.9966356757792143
189,CHOL,MSH6,2.996635675779215
190,CHOL,SMAC,2.996635675779215
191,CHOL,ADAR1,2.9966356757792143
192,CHOL,ALPHACATENIN,2.9966356757792143
193,CHOL,TTF1,2.996635675779215
194,CHOL,CASPASE3,0.0
195,CHOL,CASPASE9,0.0
196,CHOL,PARP1,2.9966356757792147
197,CHOL,JAB1,2.9966356757792143
